Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,,,,,,,,Current target framework: net462;net6.0;net6.0-windows7.0 Recommended target framework: net462;net6.0;net6.0-windows7.0;net10.0;net10.0--windows7.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,340,12,T:System.Drawing.Font,,,,,"return new Font(fontFamily, size, style, unit, charSet, vertical);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,340,12,"M:System.Drawing.Font.#ctor(System.Drawing.FontFamily,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte,System.Boolean)",,,,,"return new Font(fontFamily, size, style, unit, charSet, vertical);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,337,16,T:System.Drawing.FontFamily,,,,,fontFamily = FontFamilyMatcher.GetFontFamilyOrDefault(name);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,333,16,T:System.Drawing.FontFamily,,,,,"fontFamily = new FontFamily(""Tahoma"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,333,16,M:System.Drawing.FontFamily.#ctor(System.String),,,,,"fontFamily = new FontFamily(""Tahoma"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,328,20,T:System.Drawing.FontStyle,,,,,style |= FontStyle.Underline;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,328,20,T:System.Drawing.FontStyle,,,,,style |= FontStyle.Underline;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,328,20,F:System.Drawing.FontStyle.Underline,,,,,style |= FontStyle.Underline;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,322,20,T:System.Drawing.FontStyle,,,,,style |= FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,322,20,T:System.Drawing.FontStyle,,,,,style |= FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,322,20,F:System.Drawing.FontStyle.Strikeout,,,,,style |= FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,316,20,T:System.Drawing.FontStyle,,,,,style |= FontStyle.Italic;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,316,20,T:System.Drawing.FontStyle,,,,,style |= FontStyle.Italic;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,316,20,F:System.Drawing.FontStyle.Italic,,,,,style |= FontStyle.Italic;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,310,20,T:System.Drawing.FontStyle,,,,,style |= FontStyle.Bold;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,310,20,T:System.Drawing.FontStyle,,,,,style |= FontStyle.Bold;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,310,20,F:System.Drawing.FontStyle.Bold,,,,,style |= FontStyle.Bold;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,290,12,T:System.Drawing.GraphicsUnit,,,,,GraphicsUnit unit = GraphicsUnit.Point;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,290,12,T:System.Drawing.GraphicsUnit,,,,,GraphicsUnit unit = GraphicsUnit.Point;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,290,12,F:System.Drawing.GraphicsUnit.Point,,,,,GraphicsUnit unit = GraphicsUnit.Point;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,288,12,T:System.Drawing.FontStyle,,,,,FontStyle style = FontStyle.Regular;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,288,12,T:System.Drawing.FontStyle,,,,,FontStyle style = FontStyle.Regular;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,288,12,F:System.Drawing.FontStyle.Regular,,,,,FontStyle style = FontStyle.Regular;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,268,8,T:System.Drawing.GraphicsUnit,,,,,private GraphicsUnit ParseGraphicsUnits(string units)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,276,39,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.World;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,276,39,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.World;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,276,39,F:System.Drawing.GraphicsUnit.World,,,,,return GraphicsUnit.World;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,275,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Pixel;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,275,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Pixel;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,275,36,F:System.Drawing.GraphicsUnit.Pixel,,,,,return GraphicsUnit.Pixel;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,274,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Millimeter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,274,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Millimeter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,274,36,F:System.Drawing.GraphicsUnit.Millimeter,,,,,return GraphicsUnit.Millimeter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,273,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Inch;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,273,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Inch;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,273,36,F:System.Drawing.GraphicsUnit.Inch,,,,,return GraphicsUnit.Inch;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,272,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Point;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,272,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Point;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,272,36,F:System.Drawing.GraphicsUnit.Point,,,,,return GraphicsUnit.Point;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,271,37,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Document;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,271,37,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Document;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,271,37,F:System.Drawing.GraphicsUnit.Document,,,,,return GraphicsUnit.Document;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,270,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Display;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,270,36,T:System.Drawing.GraphicsUnit,,,,,return GraphicsUnit.Display;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,270,36,F:System.Drawing.GraphicsUnit.Display,,,,,return GraphicsUnit.Display;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,229,12,T:System.Drawing.Font,,,,,"return new Font(fontFamily, fontSize, fontStyle, units);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,229,12,"M:System.Drawing.Font.#ctor(System.Drawing.FontFamily,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit)",,,,,"return new Font(fontFamily, fontSize, fontStyle, units);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,228,12,T:System.Drawing.FontFamily,,,,,var fontFamily = FontFamilyMatcher.GetFontFamilyOrDefault(fontName);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,F:System.Drawing.FontStyle.Strikeout,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,F:System.Drawing.FontStyle.Underline,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,F:System.Drawing.FontStyle.Italic,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,F:System.Drawing.FontStyle.Bold,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,T:System.Drawing.FontStyle,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,219,24,F:System.Drawing.FontStyle.Regular,,,,,FontStyle validBits = FontStyle.Regular | FontStyle.Bold | FontStyle.Italic | FontStyle.Underline | FontStyle.Strikeout;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,202,20,T:System.Drawing.GraphicsUnit,,,,,units = ParseGraphicsUnits(unitTokensUnit);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,155,16,T:System.Drawing.Font,,,,,"return new Font(fontName, fontSize, fontStyle, units);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,155,16,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit)",,,,,"return new Font(fontName, fontSize, fontStyle, units);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,148,12,T:System.Drawing.GraphicsUnit,,,,,GraphicsUnit units = GraphicsUnit.Point;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,148,12,T:System.Drawing.GraphicsUnit,,,,,GraphicsUnit units = GraphicsUnit.Point;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,148,12,F:System.Drawing.GraphicsUnit.Point,,,,,GraphicsUnit units = GraphicsUnit.Point;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,147,12,T:System.Drawing.FontStyle,,,,,FontStyle fontStyle = FontStyle.Regular;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,147,12,T:System.Drawing.FontStyle,,,,,FontStyle fontStyle = FontStyle.Regular;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,147,12,F:System.Drawing.FontStyle.Regular,,,,,FontStyle fontStyle = FontStyle.Regular;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,110,20,T:System.Drawing.GraphicsUnit,,,,,args[3] = font.Unit;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,110,20,P:System.Drawing.Font.Unit,,,,,args[3] = font.Unit;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,109,20,T:System.Drawing.FontStyle,,,,,args[2] = font.Style;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,109,20,P:System.Drawing.Font.Style,,,,,args[2] = font.Style;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,108,20,P:System.Drawing.Font.Size,,,,,args[1] = font.Size;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,107,20,P:System.Drawing.Font.Name,,,,,args[0] = font.Name;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,97,24,T:System.Drawing.FontStyle,,,,,sb.Append(font.Style.ToString());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,97,24,P:System.Drawing.Font.Style,,,,,sb.Append(font.Style.ToString());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,93,20,T:System.Drawing.FontStyle,,,,,"if (font.Style != FontStyle.Regular)                      {                          sb.Append(culture.TextInfo.ListSeparator[0]);                          sb.Append("" style="");                          sb.Append(font.Style.ToString());                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,93,20,T:System.Drawing.FontStyle,,,,,"if (font.Style != FontStyle.Regular)                      {                          sb.Append(culture.TextInfo.ListSeparator[0]);                          sb.Append("" style="");                          sb.Append(font.Style.ToString());                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,93,20,F:System.Drawing.FontStyle.Regular,,,,,"if (font.Style != FontStyle.Regular)                      {                          sb.Append(culture.TextInfo.ListSeparator[0]);                          sb.Append("" style="");                          sb.Append(font.Style.ToString());                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,93,20,T:System.Drawing.FontStyle,,,,,"if (font.Style != FontStyle.Regular)                      {                          sb.Append(culture.TextInfo.ListSeparator[0]);                          sb.Append("" style="");                          sb.Append(font.Style.ToString());                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,93,20,P:System.Drawing.Font.Style,,,,,"if (font.Style != FontStyle.Regular)                      {                          sb.Append(culture.TextInfo.ListSeparator[0]);                          sb.Append("" style="");                          sb.Append(font.Style.ToString());                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,59,20,T:System.Drawing.GraphicsUnit,,,,,"switch (font.Unit)                      {                          // MS throws ArgumentException, if unit is set                          // to GraphicsUnit.Display                          // Don't know what to append for GraphicsUnit.Display                          case GraphicsUnit.Display:                              sb.Append(""display"");                              break;                            case GraphicsUnit.Document:                              sb.Append(""doc"");                              break;                            case GraphicsUnit.Point:                              sb.Append(""pt"");                              break;                            case GraphicsUnit.Inch:                              sb.Append(""in"");                              break;                            case GraphicsUnit.Millimeter:                              sb.Append(""mm"");                              break;                            case GraphicsUnit.Pixel:                              sb.Append(""px"");                              break;                            case GraphicsUnit.World:                              sb.Append(""world"");                              break;                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,59,20,T:System.Drawing.GraphicsUnit,,,,,"switch (font.Unit)                      {                          // MS throws ArgumentException, if unit is set                          // to GraphicsUnit.Display                          // Don't know what to append for GraphicsUnit.Display                          case GraphicsUnit.Display:                              sb.Append(""display"");                              break;                            case GraphicsUnit.Document:                              sb.Append(""doc"");                              break;                            case GraphicsUnit.Point:                              sb.Append(""pt"");                              break;                            case GraphicsUnit.Inch:                              sb.Append(""in"");                              break;                            case GraphicsUnit.Millimeter:                              sb.Append(""mm"");                              break;                            case GraphicsUnit.Pixel:                              sb.Append(""px"");                              break;                            case GraphicsUnit.World:                              sb.Append(""world"");                              break;                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FastReport.Compat\FastReport.Compat\FastReport.Compat.csproj,File,FastReport.Compat\shared\TypeConverters\FontConverter.cs,59,20,F:System.Drawing.GraphicsUnit.World,,,,,"switch (font.Unit)                      {                          // MS throws ArgumentException, if unit is set                          // to GraphicsUnit.Display                          // Don't know what to append for GraphicsUnit.Display                          case GraphicsUnit.Display:                              sb.Append(""display"");                              break;                            case GraphicsUnit.Document:                              sb.Append(""doc"");                              break;                            case GraphicsUnit.Point:                              sb.Append(""pt"");                              break;                            case GraphicsUnit.Inch:                              sb.Append(""in"");                              break;                            case GraphicsUnit.Millimeter:                              sb.Append(""mm"");                              break;                            case GraphicsUnit.Pixel:                              sb.Append(""px"");                              break;                            case GraphicsUnit.World:                              sb.Append(""world"");                              break;                      }"
